,0
2549,#
2550,Management
2551,A
2552,survey
2553,of
2554,small
2555,business
2556,owners
2557,shows
2558,that
2559,lack
2560,of
2561,liquidity
2562,and
2563,skepticism
2564,of
2565,government
2566,programs
2567,are
2568,compounding
2569,#
2570,COVID19
2571,crisis
2572,recovery
2573,efforts
2574,#
2575,SmallBusiness
2576,Here
2577,are
2578,5
2579,fields
2580,in
2581,which
2582,you
2583,can
2584,jumpstart
2585,your
2586,#
2587,career
2588,by
2589,learning
2590,about
2591,#
2592,finance
2593,When
2594,a
2595,crisis
2596,like
2597,the
2598,#
2599,coronavirus
2600,pandemic
2601,hits
2602,an
2603,organization
2604,its
2605,executives
2606,need
2607,to
2608,assess
2609,the
2610,impact
2611,on
2612,their
2613,business
2614,model
2615,both
2616,immediately
2617,and
2618,over
2619,the
2620,long
2621,term
2622,via
2623,@
2624,HarvardBiz
2625,#
2626,BusinessModel
2627,Sustainable
2628,Business
2629,Strategy
2630,will
2631,help
2632,you
2633,learn
2634,how
2635,businesses
2636,can
2637,effect
2638,change
2639,and
2640,how
2641,you
2642,can
2643,influence
2644,others
2645,using
2646,a
2647,values-driven
2648,approach
2649,Learn
2650,more
2651,about
2652,this
2653,online
2654,course
2655,here
2656,#
2657,PurposeDriven
2658,#
2659,``
2660,I
2661,believe
2662,it
2663,is
2664,one
2665,of
2666,the
2667,greatest
2668,inventions
2669,of
2670,the
2671,human
2672,race
2673,but
2674,I
2675,think
2676,for
2677,many
2678,people
2679,capitalism
2680,is
2681,not
2682,currently
2683,working.—in
2684,the
2685,midst
2686,of
2687,this
2688,pandemic
2689,we
2690,can
2691,see
2692,that
2693,``
2694,—
2695,@
2696,RebeccaReCap
2697,Explore
2698,how
2699,#
2700,capitalism
2701,may
2702,help
2703,fix
2704,the
2705,#
2706,pandemic
2707,Please
2708,join
2709,the
2710,Global
2711,Community
2712,Chapter
2713,for
2714,a
2715,virtual
2716,lecture
2717,on
2718,managing
2719,stress
2720,building
2721,resiliency
2722,featuring
2723,guest
2724,speaker
2725,@
2726,SajelBellon
2727,!
2728,#
2729,Webinar
2730,#
2731,In
2732,this
2733,#
2734,podcast
2735,Felix
2736,Oberholzer-Gee
2737,welcomes
2738,HBS
2739,Online
2740,Professor
2741,@
2742,RebeccaReCap
2743,who
2744,argues
2745,that
2746,capitalism
2747,needs
2748,to
2749,be
2750,reimagined
2751,in
2752,light
2753,of
2754,the
2755,urgency
2756,associated
2757,with
2758,#
2759,ClimateChange
2760,Equip
2761,your
2762,employees
2763,to
2764,succeed
2765,with
2766,these
2767,12
2768,tips
2769,for
2770,#
2771,managing
2772,remote
2773,teams
2774,#
2775,RemoteWork
2776,#
2777,Management
2778,Not
2779,sure
2780,how
2781,to
2782,go
2783,about
2784,your
2785,job
2786,search
2787,during
2788,#
2789,COVID19
2790,?
2791,These
2792,tips
2793,can
2794,help
2795,#
2796,JobSearch
2797,#
2798,Unemployment
2799,Companies
2800,are
2801,starting
2802,to
2803,realize
2804,the
2805,importance
2806,of
2807,thinking
2808,long-term
2809,and
2810,considering
2811,the
2812,social
2813,impact
2814,of
2815,their
2816,products
2817,and
2818,services
2819,Here
2820,are
2821,4
2822,ways
2823,that
2824,businesses
2825,can
2826,drive
2827,social
2828,change
2829,#
2830,PurposeDriven
2831,#
2832,Sustainability
2833,Finance
2834,is
2835,a
2836,common
2837,language
2838,of
2839,business
2840,By
2841,developing
2842,basic
2843,#
2844,finance
2845,skills
2846,you
2847,can
2848,understand
2849,how
2850,your
2851,actions
2852,impact
2853,your
2854,organization
2855,’
2856,s
2857,finances
2858,but
2859,also
2860,advocate
2861,for
2862,yourself
2863,when
2864,weighing
2865,in
2866,on
2867,company-wide
2868,financial
2869,decisions
2870,#
2871,Management
2872,How
2873,are
2874,large
2875,organizations
2876,changing
2877,in
2878,response
2879,to
2880,the
2881,#
2882,coronavirus
2883,pandemic
2884,and
2885,climate
2886,change
2887,?
2888,Listen
2889,to
2890,this
2891,#
2892,podcast
2893,@
2894,RebeccaReCap
2895,Sheneka
2896,enrolled
2897,in
2898,CORe
2899,to
2900,gain
2901,the
2902,self-confidence
2903,and
2904,fluency
2905,in
2906,business
2907,she
2908,needed
2909,to
2910,be
2911,an
2912,executive
2913,#
2914,leader
2915,in
2916,the
2917,academic
2918,sector
2919,#
2920,CareerDevelopment
2921,#
2922,BusinessSkills
2923,With
2924,much
2925,of
2926,the
2927,world
2928,effectively
2929,“
2930,closed
2931,for
2932,business
2933,”
2934,organizations
2935,have
2936,been
2937,making
2938,drastic
2939,cuts
2940,to
2941,stay
2942,afloat
2943,If
2944,you
2945,’
2946,ve
2947,recently
2948,been
2949,laid
2950,off
2951,or
2952,furloughed
2953,here
2954,are
2955,steps
2956,you
2957,can
2958,take
2959,now
2960,to
2961,quickly
2962,get
2963,your
2964,#
2965,career
2966,back
2967,on
2968,track
2969,#
2970,COVID19
2971,This
2972,#
2973,eBook
2974,will
2975,not
2976,only
2977,outline
2978,the
2979,business
2980,skills
2981,you
2982,need
2983,to
2984,thrive
2985,but
2986,provide
2987,a
2988,blueprint
2989,for
2990,both
2991,acquiring
2992,those
2993,competencies
2994,and
2995,putting
2996,them
2997,into
2998,practice
2999,to
3000,advance
3001,your
3002,career
3003,Download
3004,for
3005,free
3006,here
3007,#
3008,BusinnessSkills
3009,#
3010,HBS
3011,Online
3012,Professor
3013,Joshua
3014,Margolis
3015,gives
3016,advice
3017,to
3018,#
3019,managers
3020,faced
3021,with
3022,delivering
3023,the
3024,news
3025,of
3026,layoffs
3027,and
3028,furloughs
3029,during
3030,#
3031,COVID19
3032,via
3033,@
3034,HarvardBiz
3035,#
3036,Management
3037,While
3038,both
3039,#
3040,finance
3041,and
3042,#
3043,accounting
3044,are
3045,important
3046,to
3047,running
3048,a
3049,business
3050,developing
3051,skills
3052,like
3053,a
3054,forward-thinking
3055,finance
3056,mindset
3057,can
3058,help
3059,you
3060,lead
3061,your
3062,team
3063,#
3064,FinanceSkills
3065,#
3066,Management
3067,By
3068,taking
3069,advantage
3070,of
3071,digital
3072,tools
3073,communicating
3074,constantly
3075,showing
3076,appreciation
3077,and
3078,finding
3079,ways
3080,to
3081,collaborate
3082,you
3083,can
3084,effectively
3085,manage
3086,your
3087,team
3088,and
3089,overcome
3090,the
3091,barriers
3092,imposed
3093,by
3094,working
3095,remotely
3096,#
3097,WorkingFromHome
3098,#
3099,Management
3100,In
3101,this
3102,#
3103,podcast
3104,HBS
3105,Online
3106,Professor
3107,@
3108,RebeccaReCap
3109,shares
3110,her
3111,perspectives
3112,on
3113,how
3114,large
3115,organizations
3116,are
3117,changing
3118,in
3119,response
3120,to
3121,the
3122,#
3123,Coronavirus
3124,pandemic
3125,and
3126,#
3127,ClimateChange.https
3128,If
3129,you
3130,are
3131,unemployed
3132,and
3133,unprepared
3134,don
3135,’
3136,t
3137,despair
3138,Here
3139,are
3140,steps
3141,you
3142,can
3143,take
3144,now
3145,to
3146,quickly
3147,get
3148,your
3149,#
3150,career
3151,back
3152,on
3153,track
3154,during
3155,the
3156,#
3157,COVID19
3158,pandemic
3159,#
3160,JobSearch
3161,#
3162,Unemployment
3163,Sheneka
3164,credits
3165,having
3166,CORe
3167,on
3168,her
3169,resume
3170,with
3171,opening
3172,doors
3173,and
3174,helping
3175,nearly
3176,triple
3177,her
3178,earnings
3179,within
3180,3
3181,years
3182,#
3183,CareerGrowth
3184,#
3185,BusinessSkills
3186,Learn
3187,important
3188,financial
3189,terms
3190,and
3191,explore
3192,essential
3193,business
3194,skills
3195,by
3196,downloading
3197,this
3198,free
3199,e-book
3200,#
3201,eBook
3202,#
3203,Here
3204,are
3205,6
3206,essential
3207,finance
3208,skills
3209,managers
3210,need
3211,to
3212,advance
3213,their
3214,careers
3215,and
3216,become
3217,more
3218,effective
3219,in
3220,their
3221,role
3222,#
3223,Finance
3224,#
3225,Management
3226,Due
3227,to
3228,#
3229,COVID19
3230,professionals
3231,around
3232,the
3233,world
3234,are
3235,practicing
3236,social
3237,distancing
3238,working
3239,from
3240,home
3241,This
3242,shift
3243,has
3244,prompted
3245,many
3246,business
3247,leaders
3248,to
3249,adapt
3250,to
3251,managing
3252,employees
3253,virtually
3254,and
3255,finding
3256,different
3257,ways
3258,to
3259,keep
3260,them
3261,engaged
3262,#
3263,WorkingFromHome
3264,Many
3265,large
3266,companies
3267,talk
3268,about
3269,their
3270,values
3271,or
3272,about
3273,how
3274,much
3275,they
3276,care
3277,for
3278,their
3279,employees
3280,and
3281,other
3282,stakeholders
3283,The
3284,#
3285,coronavirus
3286,crisis
3287,is
3288,the
3289,time
3290,for
3291,them
3292,to
3293,make
3294,good
3295,on
3296,that
3297,commitment
3298,via
3299,@
3300,HarvardBiz
3301,#
3302,CSR
3303,Learn
3304,how
3305,CORe
3306,helped
3307,Sheneka
3308,advance
3309,her
3310,career
3311,in
3312,education
3313,#
3314,CareerGrowth
3315,#
3316,BusinessSkills
3317,Although
3318,we
3319,’
3320,re
3321,facing
3322,unprecedented
3323,times
3324,there
3325,is
3326,much
3327,we
3328,can
3329,can
3330,learn
3331,from
3332,courageous
3333,#
3334,leaders
3335,like
3336,Abraham
3337,Lincoln
3338,Franklin
3339,Roosevelt
3340,Winston
3341,Churchill
3342,and
3343,Diane
3344,Nash
3345,via
3346,@
3347,nancykoehn
3348,@
3349,FastCompany
3350,#
3351,AuthenticLeadership
3352,#
3353,CrisisManagement
3354,Strengthen
3355,your
3356,financial
3357,fluency
3358,and
3359,learn
3360,to
3361,develop
3362,important
3363,business
3364,skills
3365,by
3366,downloading
3367,this
3368,free
3369,guide
3370,to
3371,advancing
3372,your
3373,career
3374,#
3375,eBook
3376,#
3377,This
3378,@
3379,HarvardBiz
3380,article
3381,lays
3382,out
3383,a
3384,minimum
3385,set
3386,of
3387,conditions
3388,that
3389,should
3390,be
3391,met
3392,by
3393,U.S.
3394,states
3395,and
3396,provides
3397,steps
3398,for
3399,how
3400,to
3401,return
3402,people
3403,to
3404,work
3405,in
3406,a
3407,safe
3408,way
3409,#
3410,COVID19
3411,Managers
3412,here
3413,are
3414,5
3415,tips
3416,to
3417,help
3418,you
3419,foster
3420,engagement
3421,when
3422,your
3423,employees
3424,are
3425,remote
3426,#
3427,WorkingFromHome
3428,#
3429,Management
3430,In
3431,this
3432,bonus
3433,#
3434,podcast
3435,listeners
3436,around
3437,the
3438,world
3439,write
3440,in
3441,to
3442,ask
3443,questions
3444,and
3445,share
3446,their
3447,experiences
3448,of
3449,#
3450,COVID19
3451,with
3452,Youngme
3453,Moon
3454,Felix
3455,Oberholzer-Gee
3456,and
3457,Mihir
3458,Desai
3459,via
3460,@
3461,HarvardBiz
3462,Everything
3463,you
3464,need
3465,to
3466,know
3467,about
3468,understanding
3469,a
3470,balance
3471,sheet
3472,including
3473,what
3474,it
3475,is
3476,the
3477,information
3478,it
3479,contains
3480,why
3481,it
3482,’
3483,s
3484,so
3485,important
3486,and
3487,the
3488,underlying
3489,mechanics
3490,of
3491,how
3492,it
3493,works
3494,#
3495,BalanceSheet
3496,#
3497,Accounting
3498,This
3499,difficult
3500,turbulent
3501,time
3502,will
3503,surely
3504,someday
3505,be
3506,seen
3507,in
3508,part
3509,as
3510,a
3511,fertile
3512,living
3513,laboratory
3514,in
3515,which
3516,courageous
3517,leaders
3518,were
3519,made
3520,not
3521,born
3522,via
3523,@
3524,nancykoehn
3525,@
3526,FastCompany
3527,#
3528,Leadership
3529,Due
3530,to
3531,overwhelming
3532,demand
3533,the
3534,application
3535,window
3536,for
3537,the
3538,Free
3539,Business
3540,Lessons
3541,is
3542,currently
3543,closed
3544,We
3545,will
3546,let
3547,you
3548,know
3549,when
3550,more
3551,information
3552,becomes
3553,available
3554,Should
3555,businesses
3556,raise
3557,prices
3558,during
3559,a
3560,crisis
3561,?
3562,As
3563,the
3564,U.S.
3565,navigates
3566,a
3567,difficult
3568,economic
3569,time
3570,and
3571,surge
3572,in
3573,reports
3574,of
3575,price
3576,gouging
3577,the
3578,debate
3579,of
3580,whether
3581,or
3582,not
3583,this
3584,practice
3585,is
3586,a
3587,justified
3588,response
3589,to
3590,supply
3591,and
3592,demand
3593,continues
3594,#
3595,COVID19
3596,These
3597,free
3598,lessons
3599,are
3600,designed
3601,for
3602,working
3603,professionals
3604,#
3605,leaders
3606,and
3607,#
3608,entrepreneurs
3609,and
3610,even
3611,college
3612,students
3613,and
3614,recent
3615,graduates
3616,who
3617,want
3618,to
3619,advance
3620,their
3621,careers
3622,with
3623,core
3624,business
3625,concepts
3626,Get
3627,started
3628,here
3629,#
3630,BusinessSkills
3631,The
3632,information
3633,found
3634,in
3635,a
3636,company
3637,’
3638,s
3639,balance
3640,sheet
3641,is
3642,among
3643,some
3644,of
3645,the
3646,most
3647,important
3648,for
3649,a
3650,business
3651,leader
3652,#
3653,regulator
3654,or
3655,potential
3656,investor
3657,to
3658,understand
3659,Here
3660,'s
3661,everything
3662,you
3663,need
3664,to
3665,know
3666,#
3667,BalanceSheet
3668,#
3669,Accounting
3670,It
3671,’
3672,s
3673,critical
3674,to
3675,foster
3676,the
3677,right
3678,mindset
3679,early
3680,in
3681,the
3682,decision-making
3683,process
3684,to
3685,ensure
3686,your
3687,team
3688,works
3689,collaboratively
3690,not
3691,contentiously
3692,Find
3693,more
3694,techniques
3695,to
3696,aid
3697,in
3698,your
3699,decision-making
3700,and
3701,improve
3702,your
3703,#
3704,management
3705,skills
3706,here
3707,#
3708,DecisionMaking
3709,Can
3710,you
3711,guess
3712,where
3713,the
3714,new
3715,Community
3716,Chapter
3717,is
3718,?
3719,Look
3720,at
3721,that
3722,skyline
3723,!
3724,Then
3725,sign
3726,up
3727,for
3728,regular
3729,email
3730,updates
3731,here
3732,#
3733,Now
3734,is
3735,the
3736,perfect
3737,time
3738,to
3739,advance
3740,your
3741,#
3742,career
3743,Gain
3744,access
3745,to
3746,FREE
3747,interactive
3748,business
3749,lessons
3750,you
3751,can
3752,complete
3753,fully
3754,online—on
3755,your
3756,own
3757,time—while
3758,engaging
3759,with
3760,a
3761,community
3762,of
3763,learners
3764,from
3765,around
3766,the
3767,world
3768,Get
3769,started
3770,here
3771,#
3772,BusinessSkills
3773,For
3774,managers
3775,and
3776,business
3777,owners
3778,deciding
3779,what
3780,’
3781,s
3782,best
3783,for
3784,both
3785,their
3786,company
3787,and
3788,its
3789,customers
3790,is
3791,a
3792,complex
3793,task
3794,especially
3795,in
3796,a
3797,crisis
3798,#
3799,COVID19
3800,#
3801,SupplyandDemand
3802,Here
3803,’
3804,s
3805,everything
3806,you
3807,need
3808,to
3809,know
3810,about
3811,understanding
3812,a
3813,balance
3814,sheet
3815,including
3816,What
3817,it
3818,is
3819,The
3820,information
3821,it
3822,contains
3823,Why
3824,it
3825,’
3826,s
3827,so
3828,important
3829,The
3830,underlying
3831,mechanics
3832,of
3833,how
3834,it
3835,works
3836,#
3837,BalanceSheet
3838,#
3839,Accounting
3840,Enhancing
3841,your
3842,decision-making
3843,capabilities
3844,can
3845,be
3846,an
3847,integral
3848,part
3849,of
3850,your
3851,journey
3852,to
3853,become
3854,a
3855,better
3856,#
3857,manager
3858,and
3859,advance
3860,your
3861,#
3862,career
3863,#
3864,DecisionMaking
3865,#
3866,Management
3867,We
3868,'re
3869,happy
3870,you
3871,enjoyed
3872,this
3873,lesson
3874,@
3875,ewerobaczek
3876,!
3877,…
3878,Find
3879,out
3880,about
3881,our
3882,new
3883,Community
3884,Chapter
3885,and
3886,upcoming
3887,#
3888,virtual
3889,events
3890,in
3891,our
3892,latest
3893,newsletter
3894,You
3895,can
3896,sign
3897,up
3898,for
3899,regular
3900,email
3901,updates
3902,here
3903,#
3904,What
3905,about
3906,the
3907,price
3908,of
3909,essential
3910,items
3911,during
3912,a
3913,time
3914,of
3915,crisis
3916,?
3917,Does
3918,the
3919,booming
3920,demand
3921,always
3922,justify
3923,increased
3924,costs
3925,?
3926,#
3927,COVID19
3928,HBS
3929,faculty
3930,provide
3931,practical
3932,advice
3933,for
3934,#
3935,managing
3936,large-scale
3937,long-term
3938,remote
3939,work
3940,at
3941,a
3942,time
3943,when
3944,many
3945,employees
3946,are
3947,not
3948,only
3949,distracted
3950,by
3951,the
3952,commotion
3953,in
3954,their
3955,homes
3956,but
3957,are
3958,shaken
3959,by
3960,the
3961,crisis
3962,unfolding
3963,outside
3964,their
3965,doors
3966,via
3967,@
3968,HBSWK
3969,#
3970,COVID19
3971,No
3972,matter
3973,your
3974,situation
3975,in
3976,the
3977,#
3978,coronavirus
3979,crisis
3980,we
3981,'ve
3982,gathered
3983,some
3984,resources
3985,to
3986,help
3987,you
3988,navigate
3989,the
3990,uncertainty
3991,#
3992,COVID19
3993,Here
3994,are
3995,5
3996,decision-making
3997,techniques
3998,you
3999,can
4000,use
4001,to
4002,improve
4003,your
4004,#
4005,management
4006,skills
4007,and
4008,help
4009,your
4010,organization
4011,succeed
4012,#
4013,DecisionMaking
4014,We
4015,just
4016,launched
4017,another
4018,NEW
4019,Community
4020,Chapter
4021,!
4022,Check
4023,out
4024,our
4025,latest
4026,newsletter
4027,to
4028,find
4029,out
4030,where
4031,it
4032,is
4033,You
4034,can
4035,sign
4036,up
4037,for
4038,regular
4039,email
4040,updates
4041,here
4042,#
4043,By
4044,cultivating
4045,a
4046,team
4047,dynamic
4048,centered
4049,on
4050,trust
4051,serving
4052,as
4053,an
4054,advocate
4055,for
4056,your
4057,employees
4058,and
4059,setting
4060,an
4061,example
4062,in
4063,the
4064,workplace
4065,you
4066,can
4067,hone
4068,the
4069,skills
4070,to
4071,successfully
4072,enable
4073,your
4074,employees
4075,to
4076,consistently
4077,perform
4078,and
4079,deliver
4080,#
4081,Leadership
4082,Are
4083,you
4084,taking
4085,courses
4086,online
4087,or
4088,trying
4089,to
4090,adapt
4091,to
4092,working
4093,from
4094,home
4095,?
4096,Perhaps
4097,you
4098,’
4099,re
4100,on
4101,the
4102,job
4103,hunt
4104,or
4105,researching
4106,new
4107,ways
4108,to
4109,#
4110,upskill
4111,?
4112,Here
4113,'s
4114,a
4115,list
4116,of
4117,resources
4118,you
4119,can
4120,leverage
4121,to
4122,more
4123,effectively
4124,lead
4125,yourself
4126,your
4127,team
4128,through
4129,this
4130,crisis
4131,It
4132,’
4133,s
4134,crucial
4135,to
4136,take
4137,steps
4138,to
4139,avoid
4140,miscommunication
4141,when
4142,working
4143,as
4144,part
4145,of
4146,a
4147,#
4148,virtual
4149,team
4150,Use
4151,these
4152,10
4153,tactical
4154,tips
4155,for
4156,staying
4157,connected
4158,and
4159,remaining
4160,supportive
4161,of
4162,your
4163,team
4164,even
4165,when
4166,you
4167,’
4168,re
4169,not
4170,in
4171,the
4172,same
4173,location
4174,via
4175,@
4176,HarvardBiz
4177,#
4178,Management
4179,No
4180,matter
4181,where
